claim_id,is_fraud,group_id,name,phone,address,bank_account,hospital,age,gender,occupation,region,marital_status,driving_years,annual_income,accident_type,accident_date,accident_season,accident_time,accident_weather,vehicle_age,vehicle_type,vehicle_value,coverage_type,policy_premium,policy_duration,past_claims_count,past_claims_total,past_fraud_count,medical_expense,vehicle_repair_cost,third_party_injury,third_party_medical,third_party_property_damage,total_claim_amount,deductible,claim_amount,hospital_days,disability_level,police_report,witness_present,photos_provided,repair_invoice,medical_invoice,claim_processing_days,claim_ratio,expense_to_value_ratio,same_day_claim,high_value_ratio,suspicious_time,fraud_indicators
CLAIM00002404,0,,朱勇,13996694197,武汉市和平区解放路219号,6222977723188573,上海瑞金医院,31,男,退休人员,西北,已婚,5,74128,盗窃,2023-01-09,春,夜间,雾,9,轿车,217437,商业险-基本,6346,2,3,21444,0,3537,0,0,0,2232,5769,0,5769,0,0,1,0,1,1,0,55,0.9090765836747557,0.02653182301080313,0,0,0,1
CLAIM00003999,0,,刘军敏,13845351949,杭州市浦东新区长江路818号,6222876741876981,第一人民医院,45,女,企业高管,西南,丧偶,24,115759,追尾事故,2023-10-08,冬,晚高峰,晴,4,客车,207172,商业险-基本,9713,3,1,10869,0,6215,23491,1,4210,6702,40618,1000,39618,9,1,1,0,0,1,1,41,4.078863378976629,0.19605931303457996,0,0,1,2
CLAIM00003742,0,,朱勇,15027675209,南京市鼓楼区文化路763号,6216723493234453,中医院,51,男,其他,华北,丧偶,24,38545,火灾,2023-08-08,秋,日间,雾,3,货车,51758,交强险,3908,2,1,11474,0,1463,18505,1,9494,7155,36617,1000,35617,16,4,0,1,0,0,0,11,9.11386898669396,0.7074655125777658,0,1,0,2
CLAIM00009223,0,,吴丽霞,13914281548,武汉市朝阳区文化路351号,6222103820835417,宣武医院,30,女,医疗工作者,西北,未婚,11,221393,盗窃,2023-06-27,夏,夜间,晴,6,摩托车,144518,商业险-基本,8021,2,0,0,0,4545,17958,0,0,3732,26235,5000,21235,0,0,1,1,1,1,0,34,2.6474255080413913,0.18153448013396256,0,0,1,1
CLAIM00002720,0,,赵磊娜,18995389031,郑州市西湖区珠江路393号,6217636887735442,广州中山医院,35,男,医疗工作者,西南,离异,13,171867,追尾事故,2023-02-18,春,早高峰,雾,3,货车,226382,综合险,4933,3,1,9681,0,1732,10152,1,10473,7232,29589,0,29589,3,0,1,0,1,0,1,19,5.99817555240219,0.13070385454673958,0,0,0,1
CLAIM00009200,0,,马霞娜,18830097027,北京市南山区解放路653号,6225599724681261,中心医院,44,女,服务业,华中,丧偶,17,211440,盗窃,2023-05-26,夏,夜间,雪,5,货车,207735,商业险-基本,11931,2,1,5812,0,5866,12861,1,8118,2406,29251,0,29251,5,2,0,1,0,0,0,4,2.4516804961864054,0.1408092040339856,0,0,0,1
CLAIM00005151,0,,朱强,13743284037,成都市西湖区人民路316号,6217494749618166,宣武医院,32,男,服务业,东北,未婚,9,108699,侧面碰撞,2023-12-29,冬,夜间,冰雹,5,轿车,324606,交强险,25084,3,1,8783,0,7392,8008,0,0,9835,25235,0,25235,4,3,1,0,1,0,1,8,1.0060197735608356,0.07774039913002224,0,0,0,1
CLAIM00002809,0,,赵霞,13691816098,重庆市浦东新区珠江路633号,6222739575091535,华西医院,33,男,办公室职员,东北,已婚,14,180993,盗窃,2023-05-03,夏,夜间,雪,4,SUV,189975,交强险,12778,2,0,0,0,4837,26575,1,9192,4185,44789,5000,39789,14,3,1,1,1,0,1,29,3.1138675849115667,0.23576260034215027,0,0,0,0
CLAIM00000557,1,,孙平娜,13876528901,南京市武侯区人民路667号,6222792270653736,北京协和医院,33,女,教育工作者,华中,离异,18,97173,自然灾害,2023-09-25,秋,早高峰,雪,5,SUV,145143,交强险,3541,3,0,0,0,11557,74099,0,0,4277,89933,2000,87933,0,0,1,0,1,1,0,23,24.832815588816718,0.6196165161254763,0,1,0,2
CLAIM00008926,0,,徐艳,15988376534,西安市天河区中山路852号,6216679867317951,华西医院,35,男,退休人员,东北,已婚,13,30000,多 vehicle 事故,2023-12-22,冬,晚高峰,雪,2,客车,256542,综合险,19312,1,0,0,0,6350,8071,0,0,9255,23676,2000,21676,0,0,1,1,0,0,0,56,1.1224109362054682,0.09228898192108895,0,0,0,0
CLAIM00004796,0,,李杰明,15027498326,深圳市渝中区科技路555号,6222695369026901,附属医院,50,女,退休人员,西南,丧偶,26,70039,追尾事故,2023-06-22,夏,晚高峰,雪,8,货车,214122,交强险,4778,1,0,0,0,2651,8450,0,0,1919,13020,5000,8020,3,5,0,1,0,1,0,22,1.6785265801590623,0.06080645613248522,0,0,0,1
CLAIM00002470,0,,马洋霞,18962921764,上海市福田区文化路225号,6222261127102098,中心医院,56,男,其他,华中,未婚,35,169212,盗窃,2023-09-07,秋,早高峰,雪,2,轿车,177449,商业险-基本,13260,3,0,0,0,5646,18811,0,0,3792,28249,0,28249,5,3,1,0,1,0,1,49,2.130392156862745,0.15919503632029486,0,0,0,1
CLAIM00003739,0,,徐娟静,15964854705,北京市福田区人民路517号,6221225229808297,人民医院,18,男,技术工人,华北,离异,0,237890,单 vehicle 事故,2023-03-30,春,日间,雨,3,摩托车,351240,商业险-基本,15071,1,1,14289,0,3381,13832,1,17031,3391,37635,500,37135,0,0,0,0,0,1,1,55,2.4640037157454713,0.10714895797745132,0,0,0,2
CLAIM00004287,0,,周磊,18847482455,长沙市西湖区松花江路581号,6225661986115428,人民医院,57,女,医疗工作者,西南,离异,35,156785,自然灾害,2023-01-28,春,早高峰,晴,2,SUV,228620,综合险,6137,1,0,0,0,4735,7047,0,0,3038,14820,0,14820,0,0,1,1,0,1,0,23,2.414860681114551,0.06482372495844634,0,0,0,0
CLAIM00002605,0,,李强,13852858454,杭州市和平区文化路141号,6228411295924731,附属医院,32,女,学生,东北,离异,12,53928,火灾,2023-05-03,夏,早高峰,晴,5,客车,127061,交强险,9780,3,1,15976,0,7329,20031,0,0,7433,34793,2000,32793,0,0,1,0,0,1,0,34,3.3530674846625765,0.27382910570513375,0,0,0,1
CLAIM00000363,1,,赵静,15151281451,天津市天河区黄河路442号,6217749245258407,华西医院,49,女,退休人员,华东,离异,28,179712,自然灾害,2023-12-23,冬,晚高峰,雪,6,SUV,239311,综合险,15831,1,1,5977,0,12506,10566,1,0,8279,31351,0,31351,0,0,1,0,0,0,0,34,1.980354999684164,0.1310052609366055,0,0,0,1
CLAIM00006925,0,,周伟芳,18862112687,南京市朝阳区珠江路852号,6226992022742592,中医院,61,女,自由职业,东北,丧偶,39,101490,行人事故,2023-01-21,春,晚高峰,雪,3,货车,219330,交强险,13153,2,0,0,0,3295,18189,1,13606,3977,39067,500,38567,3,4,0,1,0,0,1,12,2.932182771991181,0.17811972826334746,0,0,0,1
CLAIM00001705,0,,周超,18832204589,重庆市渝中区中山路942号,6222451246755958,解放军总医院,29,女,办公室职员,东北,已婚,9,249074,自然灾害,2023-09-03,秋,早高峰,雪,7,新能源汽车,50000,商业险-全险,3730,3,0,0,0,7878,26135,0,0,5542,39555,500,39055,0,0,0,0,0,0,0,49,10.470509383378015,0.7911,0,1,0,3
CLAIM00002140,0,,王娟,13952837752,重庆市福田区解放路48号,6217120883077464,湘雅医院,30,男,服务业,华南,已婚,7,163256,火灾,2023-10-21,冬,夜间,雾,5,客车,280657,商业险-全险,16644,3,0,0,0,12686,31247,0,0,5322,49255,500,48755,0,0,0,1,1,1,1,54,2.9292838260033647,0.1754989186088357,0,0,0,1
CLAIM00003240,0,,马敏强,13996755788,杭州市天河区解放路202号,6216802263426216,人民医院,24,女,教育工作者,华东,未婚,10,87742,单 vehicle 事故,2023-09-19,秋,早高峰,雪,5,SUV,286332,商业险-全险,9777,1,0,0,0,10225,18787,0,0,11155,40167,0,40167,3,5,0,1,1,0,1,3,4.1083154341822645,0.1402812120196136,0,0,0,1
CLAIM00002384,0,,李秀英,15880337907,上海市朝阳区珠江路951号,6228586887327860,北京协和医院,33,男,办公室职员,华东,丧偶,8,178470,火灾,2023-09-10,秋,夜间,雨,4,摩托车,97058,综合险,5878,2,1,10852,0,4225,14716,1,4858,1531,25330,500,24830,2,1,0,1,0,1,0,20,4.224225927186118,0.26097797193430733,0,0,0,1
CLAIM00007315,0,,马艳芳,15091151088,成都市天河区建设路153号,6226844697465338,人民医院,61,男,学生,华北,未婚,38,102522,自然灾害,2023-02-12,春,夜间,雾,4,轿车,163335,商业险-全险,7495,2,0,0,0,0,5166,1,9547,4552,19265,500,18765,5,5,0,1,0,0,0,33,2.503669112741828,0.1179477760431016,0,0,0,1
CLAIM00004312,0,,王霞,13943446088,上海市洪山区长江路710号,6222946141653412,附属医院,26,女,技术工人,西北,丧偶,7,30000,翻滚事故,2023-11-19,冬,日间,晴,5,SUV,216322,商业险-基本,12005,3,3,2211,0,5757,25676,0,0,7485,38918,500,38418,4,1,1,0,0,1,0,6,3.2001665972511453,0.17990773014302752,0,0,0,1
CLAIM00001313,0,,赵艳,18946276614,南京市洪山区黄河路732号,6221959469343262,人民医院,43,男,技术工人,东北,离异,16,64616,其他,2023-05-22,夏,晚高峰,冰雹,3,SUV,146059,综合险,4473,1,1,-372,0,9731,9945,0,0,6955,26631,2000,24631,3,2,1,0,0,1,0,19,5.506595126313436,0.182330428114666,0,0,0,1
CLAIM00003931,0,,陈磊伟,15054708275,上海市朝阳区黄河路50号,6225600538954685,人民医院,28,男,企业高管,华东,未婚,10,30000,单 vehicle 事故,2023-04-21,夏,夜间,雪,5,新能源汽车,50000,商业险-基本,1243,1,1,6536,0,8748,34581,1,7962,8483,59774,1000,58774,10,1,0,1,0,1,0,23,47.28399034593725,1.19548,0,1,0,2
CLAIM00006184,0,,吴洋,13692017879,武汉市天河区建设路517号,6226137984152137,附属医院,41,男,教育工作者,东北,已婚,19,214461,单 vehicle 事故,2023-06-26,夏,日间,雪,3,新能源汽车,219290,交强险,10954,1,0,0,0,0,10520,0,0,3229,13749,5000,8749,5,2,1,0,1,1,0,46,0.7987036698922768,0.06269779743718364,0,0,0,1
CLAIM00001592,0,,张强,15998626887,上海市海淀区人民路981号,6216914486934991,瑞金医院,43,男,教育工作者,华南,已婚,19,120521,火灾,2023-11-05,冬,日间,雾,9,摩托车,264033,综合险,6545,2,1,8210,0,9211,29110,1,1591,9694,49606,5000,44606,7,1,0,1,0,1,0,9,6.815278838808251,0.18787803039771545,0,0,0,1
CLAIM00009388,0,,杨丽,15890531632,郑州市鼓楼区人民路673号,6225486649463334,宣武医院,29,男,退休人员,华东,丧偶,6,147414,追尾事故,2023-08-19,秋,早高峰,冰雹,7,新能源汽车,148368,交强险,6833,3,3,33852,0,400,18214,0,0,5568,24182,2000,22182,5,5,0,0,0,0,1,27,3.246304697790136,0.16298662784427909,0,0,0,2
CLAIM00002163,0,,李磊,15097479762,天津市鼓楼区人民路445号,6217742779207595,第一人民医院,18,女,服务业,华东,丧偶,0,180323,自然灾害,2023-09-01,秋,晚高峰,雨,4,SUV,122329,商业险-基本,8061,1,1,14217,0,553,6529,1,4469,2594,14145,1000,13145,2,2,1,0,0,1,1,20,1.6306909812678327,0.11563079891113309,0,0,0,1
CLAIM00002397,0,,周伟秀英,13619216054,郑州市天河区文化路508号,6228312029675529,上海瑞金医院,38,女,办公室职员,华东,已婚,13,167217,翻滚事故,2023-05-15,夏,日间,雾,2,轿车,332888,交强险,25298,2,1,11079,0,7828,14782,1,7909,295,30814,2000,28814,0,0,0,0,1,0,1,56,1.138983318839434,0.09256566773209007,0,0,0,2
CLAIM00000318,1,,刘丽,15134003348,广州市洪山区中山路332号,6227185532449383,中医院,55,女,自由职业,华南,未婚,37,128486,火灾,2023-08-06,秋,夜间,雪,4,货车,358732,交强险,13847,1,6,46731,2,9282,43676,1,6535,0,59493,2000,57493,0,0,0,0,1,1,0,57,4.152018487759081,0.1658424673572472,0,0,0,3
CLAIM00005234,0,,朱敏杰,18934668259,北京市南山区科技路167号,6225557785852678,上海瑞金医院,36,男,技术工人,东北,离异,14,61767,多 vehicle 事故,2023-10-04,冬,早高峰,雨,4,新能源汽车,112135,综合险,5504,3,1,8343,0,9143,20052,0,0,0,29195,2000,27195,6,5,0,0,0,1,0,6,4.940952034883721,0.2603558211084853,0,0,0,2
CLAIM00005069,0,,李霞,13650784488,北京市天河区人民路118号,6222324291249464,人民医院,32,女,退休人员,西北,已婚,14,42180,盗窃,2023-11-22,冬,晚高峰,雾,8,摩托车,107459,综合险,5268,1,0,0,0,0,6961,1,10539,7671,25171,0,25171,5,4,1,0,0,1,1,2,4.778094153378891,0.23423817455959947,0,0,0,1
CLAIM00004037,0,,胡平洋,13612494006,郑州市南山区建设路699号,6225132991556331,湘雅医院,39,女,企业高管,华北,丧偶,13,51631,火灾,2023-11-17,冬,夜间,晴,7,货车,238673,交强险,6338,2,0,0,0,2924,11173,0,0,7292,21389,1000,20389,9,2,1,1,0,0,0,18,3.2169454086462608,0.08961633699664394,0,0,1,1
CLAIM00003021,0,,赵娜霞,18829698304,西安市南山区解放路944号,6227667156925929,北京协和医院,32,女,办公室职员,华北,丧偶,9,165322,其他,2023-10-12,冬,夜间,雪,6,轿车,130240,商业险-基本,7527,2,0,0,0,3483,17127,0,0,10161,30771,5000,25771,0,0,0,1,0,1,0,19,3.4238076258801646,0.23626382063882065,0,0,0,1
CLAIM00008229,0,,吴强杰,15833157877,武汉市西湖区文化路651号,6225990480702302,附属医院,49,男,教育工作者,西南,已婚,29,178716,行人事故,2023-11-21,冬,早高峰,雨,6,摩托车,241427,商业险-基本,15859,1,1,3757,0,8029,14611,0,0,6158,28798,0,28798,2,4,1,1,0,0,1,22,1.8158774197616496,0.11928243319926934,0,0,0,0
CLAIM00005296,0,,李明静,18913034710,武汉市海淀区中山路574号,6217499158221771,中医院,31,女,技术工人,西南,离异,13,78138,侧面碰撞,2023-01-11,春,日间,雨,5,摩托车,50000,综合险,1064,1,0,0,0,0,4005,0,0,1798,5803,2000,3803,10,3,1,1,1,1,0,28,3.574248120300752,0.11606,0,0,0,0
CLAIM00003973,0,,周伟勇,15849082912,天津市朝阳区建设路377号,6228671166232872,上海瑞金医院,30,男,企业高管,西南,已婚,4,144055,追尾事故,2023-01-19,春,早高峰,雾,6,货车,211849,交强险,15272,1,1,4456,0,3588,21579,0,0,4891,30058,0,30058,0,0,0,0,0,0,0,53,1.968177056050288,0.14188407781013834,0,0,0,2
CLAIM00005371,0,,周超,13784568259,上海市洪山区珠江路703号,6217821661032224,中医院,40,男,技术工人,华南,离异,18,105499,多 vehicle 事故,2023-12-18,冬,日间,雪,1,新能源汽车,230739,交强险,11843,1,1,8992,0,1603,13391,0,0,4576,19570,5000,14570,3,5,0,1,0,0,1,6,1.2302626023811534,0.08481444402550067,0,0,0,1
CLAIM00004134,0,,杨杰,18969212099,西安市浦东新区文化路776号,6228690761947829,中医院,19,男,其他,华南,丧偶,0,267413,多 vehicle 事故,2023-04-23,夏,日间,冰雹,5,货车,204942,商业险-全险,10714,1,0,0,0,3635,32082,0,0,3978,39695,5000,34695,4,5,1,0,1,0,1,11,3.2382863543027813,0.19368894614085935,0,0,0,1
CLAIM00000975,0,,吴磊磊,18896795618,天津市天河区科技路992号,6227785864208750,附属医院,48,男,办公室职员,西北,离异,23,175813,单 vehicle 事故,2023-08-15,秋,晚高峰,雨,8,SUV,170333,交强险,13333,3,0,0,0,1395,1632,0,0,3780,6807,0,6807,2,1,1,0,1,1,1,48,0.5105377634440861,0.03996289620919023,0,0,0,1
CLAIM00007292,0,,李杰涛,13737249618,成都市朝阳区解放路349号,6217384490353204,中医院,55,男,教育工作者,华东,已婚,31,80945,盗窃,2023-07-22,秋,早高峰,冰雹,5,轿车,186715,商业险-全险,12195,3,1,9249,0,10802,18207,0,0,4899,33908,5000,28908,0,0,1,1,1,1,0,7,2.370479704797048,0.18160297780039097,0,0,0,0
CLAIM00000955,0,,胡静平,15945871349,西安市浦东新区建设路367号,6226677753371052,广州中山医院,46,男,其他,华中,丧偶,25,126693,单 vehicle 事故,2023-08-14,秋,早高峰,雪,6,货车,319036,交强险,21139,1,3,19758,0,6457,7008,1,13774,5384,32623,500,32123,7,1,0,0,0,1,0,6,1.5196083069208572,0.10225491794029513,0,0,0,2
CLAIM00009307,0,,刘磊涛,13843815867,西安市浦东新区科技路709号,6228598338565846,湘雅医院,40,女,企业高管,华中,丧偶,12,294707,追尾事故,2023-12-12,冬,晚高峰,晴,6,新能源汽车,144031,综合险,5050,3,1,11276,0,5094,5072,1,16848,6156,33170,500,32670,9,0,0,1,0,0,0,18,6.46930693069307,0.23029764425713908,0,0,1,2
CLAIM00005017,0,,孙艳敏,13814861835,西安市和平区黄河路921号,6216105478636801,中医院,44,女,服务业,华东,离异,17,55913,多 vehicle 事故,2023-01-24,春,日间,雨,5,新能源汽车,130137,综合险,6751,2,2,32282,0,7294,6766,0,0,3644,17704,5000,12704,0,0,0,1,1,1,1,36,1.8817952895867278,0.13604124883776328,0,0,0,1
CLAIM00009731,0,,刘秀英杰,18884659301,杭州市和平区黄河路54号,6217861253571519,上海瑞金医院,21,女,教育工作者,华东,丧偶,0,88286,其他,2023-02-07,春,晚高峰,雾,2,货车,252660,交强险,6555,2,1,12663,0,1015,15651,1,13692,4294,34652,500,34152,0,0,1,0,0,1,1,28,5.210068649885583,0.13714873743370537,0,0,0,1
CLAIM00007491,0,,王娜,15015996173,成都市武侯区中山路907号,6226105272597777,湘雅医院,19,女,教育工作者,华北,未婚,0,200368,单 vehicle 事故,2023-09-06,秋,夜间,冰雹,5,SUV,218601,商业险-基本,7348,2,0,0,0,1574,10010,1,4281,2878,18743,2000,16743,3,1,1,1,0,0,1,34,2.278579205225912,0.08574068737105503,0,0,0,0
CLAIM00001641,0,,陈勇,13626167116,天津市渝中区珠江路763号,6216438075076378,第一人民医院,31,女,教育工作者,西北,离异,13,240609,火灾,2023-06-08,夏,夜间,晴,4,新能源汽车,127065,交强险,9137,2,2,18838,0,4599,31193,1,10820,6053,52665,0,52665,2,4,0,0,0,0,0,54,5.763926890664332,0.4144729075669933,0,0,1,3
CLAIM00001291,0,,朱霞,13869502222,长沙市和平区科技路103号,6216462630571480,第一人民医院,37,女,技术工人,华中,已婚,14,301864,盗窃,2023-08-15,秋,日间,晴,6,摩托车,207133,商业险-基本,15469,2,1,176,0,8771,32428,0,0,20,41219,2000,39219,7,2,0,0,1,1,1,22,2.5353287219600493,0.198997745409954,0,0,0,2
CLAIM00001381,0,,胡超,13861297591,杭州市洪山区中山路255号,6216795153683793,附属医院,51,女,其他,东北,离异,33,290519,侧面碰撞,2023-06-16,夏,日间,雨,6,轿车,104807,综合险,6939,2,0,0,0,3340,18004,1,9029,10232,40605,500,40105,12,1,1,0,1,0,1,56,5.779651246577316,0.38742641235795316,0,0,0,1
CLAIM00001934,0,,陈霞,13922219242,天津市浦东新区黄河路82号,6225269141712802,第一人民医院,18,男,医疗工作者,西北,离异,0,78568,侧面碰撞,2023-09-27,秋,日间,冰雹,9,摩托车,250267,商业险-基本,19660,2,1,8479,0,4573,4972,1,10229,7538,27312,500,26812,0,0,0,1,1,0,1,29,1.3637843336724313,0.1091314476139483,0,0,0,1
CLAIM00004676,0,,孙静芳,18997484764,深圳市天河区科技路511号,6226445785505444,第一人民医院,43,男,学生,西南,离异,18,38838,翻滚事故,2023-11-03,冬,夜间,晴,1,新能源汽车,199385,商业险-基本,10226,3,0,0,0,12075,15820,1,12296,5065,45256,1000,44256,11,5,1,1,0,0,1,14,4.327791902992373,0.2269779572184467,0,0,1,1
CLAIM00000893,0,,徐超娜,13840797211,郑州市南山区中山路435号,6226856313721223,湘雅医院,20,女,办公室职员,华北,丧偶,0,270616,其他,2023-11-08,冬,晚高峰,雾,3,摩托车,259027,综合险,5731,2,2,14976,0,1715,15216,0,0,7679,24610,500,24110,0,0,0,1,0,0,1,7,4.206944686791136,0.09500940056441992,0,0,0,1
CLAIM00007288,0,,朱丽霞,15170772110,深圳市洪山区黄河路167号,6226725328644907,北京协和医院,32,女,其他,华北,已婚,15,164860,侧面碰撞,2023-10-08,冬,夜间,雪,6,客车,105744,商业险-全险,6355,3,3,28572,0,3506,18947,0,0,1631,24084,0,24084,0,0,1,1,0,1,1,4,3.789771833202203,0.22775760326827055,0,0,0,0
CLAIM00004877,0,,李军,18931752539,天津市西湖区科技路260号,6226235648428413,第一人民医院,43,女,其他,华南,丧偶,20,239299,追尾事故,2023-03-03,春,早高峰,晴,3,客车,346699,交强险,13314,1,2,12160,0,6851,4972,1,8535,5054,25412,2000,23412,5,5,0,1,1,0,0,25,1.758449752140604,0.0732970097981246,0,0,0,1
CLAIM00007907,0,,吴军杰,15964732312,上海市鼓楼区科技路788号,6216261940079765,人民医院,34,女,技术工人,东北,离异,14,171753,行人事故,2023-01-10,春,早高峰,雪,7,货车,253362,商业险-全险,16905,2,2,17232,0,0,0,1,4332,7605,11937,1000,10937,0,0,1,1,1,1,1,54,0.6469683525584147,0.047114405475169915,0,0,0,0
CLAIM00008195,0,,孙芳,18983679618,南京市鼓楼区中山路126号,6217498970436066,中医院,37,男,学生,东北,丧偶,15,198832,其他,2023-02-05,春,早高峰,雪,4,摩托车,158889,商业险-全险,10136,2,0,0,0,6852,5116,0,0,3081,15049,5000,10049,3,1,0,0,1,1,1,21,0.9914167324388319,0.09471391978047568,0,0,0,2
CLAIM00009380,0,,李丽敏,15869934321,广州市洪山区解放路971号,6216326640553023,广州中山医院,28,男,退休人员,华北,丧偶,9,30000,盗窃,2023-09-26,秋,早高峰,冰雹,5,摩托车,279821,商业险-基本,8226,3,3,32913,0,7430,17754,0,0,4186,29370,0,29370,8,5,1,0,1,0,0,14,3.5703865791393143,0.10495995654364755,0,0,0,1
CLAIM00002467,0,,李勇,15948342730,成都市天河区人民路985号,6222685025289919,人民医院,38,男,退休人员,华南,已婚,16,198514,翻滚事故,2023-01-22,春,夜间,冰雹,2,客车,57195,商业险-基本,3355,1,1,-4621,0,6008,6587,0,0,3570,16165,0,16165,0,0,0,1,0,1,0,3,4.818181818181818,0.28262960048955327,0,0,0,1
CLAIM00007658,0,,刘杰洋,13798927877,长沙市渝中区长江路134号,6221215945792638,宣武医院,40,男,退休人员,东北,已婚,15,146438,火灾,2023-11-19,冬,晚高峰,冰雹,9,摩托车,213873,综合险,11845,1,1,7679,0,10947,0,1,7684,10421,29052,500,28552,0,0,1,0,1,0,0,14,2.410468552131701,0.1358376232624034,0,0,0,1
CLAIM00001914,0,,王艳霞,13711243883,苏州市渝中区黄河路220号,6221308144291466,湘雅医院,45,男,企业高管,华中,未婚,24,61754,火灾,2023-03-01,春,日间,晴,7,客车,324325,综合险,21632,1,0,0,0,5393,5259,1,13708,6738,31098,2000,29098,13,4,0,1,0,1,0,34,1.3451368343195267,0.09588530023895783,0,0,0,1
CLAIM00002737,0,,陈勇,13737414925,北京市朝阳区松花江路216号,6222786545204769,瑞金医院,30,女,学生,华中,已婚,6,68828,盗窃,2023-11-18,冬,早高峰,雾,4,轿车,332209,商业险-基本,21704,1,0,0,0,8549,14737,0,0,5515,28801,2000,26801,6,2,0,0,1,0,1,29,1.2348415038702543,0.08669542366401874,0,0,0,2
CLAIM00000727,1,,徐涛磊,15142141295,上海市海淀区解放路349号,6222204593097413,附属医院,37,女,办公室职员,东北,已婚,19,152885,单 vehicle 事故,2023-09-10,秋,晚高峰,雨,2,摩托车,152642,交强险,6122,2,3,14750,2,27550,30667,1,7270,2103,67590,500,67090,3,1,0,0,1,1,0,53,10.958836981378635,0.4428008018762857,0,0,0,3
CLAIM00007215,0,,赵芳,13970622217,苏州市海淀区科技路814号,6228244926789081,广州中山医院,48,女,其他,华中,离异,26,197860,翻滚事故,2023-03-20,春,早高峰,冰雹,5,轿车,279393,综合险,7159,1,1,3720,0,4945,0,0,0,4073,9018,5000,4018,8,3,0,1,1,0,0,30,0.5612515714485263,0.03227711503151475,0,0,0,1
CLAIM00008246,0,,朱秀英芳,15195668879,上海市海淀区文化路370号,6222116716177959,北京协和医院,35,女,服务业,华北,未婚,6,136746,单 vehicle 事故,2023-10-26,冬,日间,雨,6,SUV,154120,商业险-基本,7517,2,1,7140,0,8903,23860,0,0,9063,41826,5000,36826,9,3,1,0,0,1,0,23,4.899028867899428,0.27138593303919023,0,0,0,1
CLAIM00001797,0,,周勇伟,15885468928,西安市朝阳区科技路196号,6221645322429307,人民医院,35,女,自由职业,西南,未婚,18,198070,其他,2023-06-24,夏,日间,雪,5,SUV,100917,综合险,4250,3,1,7920,0,5716,20460,0,0,7039,33215,500,32715,0,0,1,1,0,0,0,56,7.697647058823529,0.32913186083613266,0,0,0,0
CLAIM00003846,0,,马娜,15913974100,天津市福田区松花江路980号,6222629455712712,北京协和医院,52,男,医疗工作者,华中,已婚,26,62195,自然灾害,2023-12-03,冬,日间,冰雹,3,SUV,285295,商业险-基本,20581,2,0,0,0,5484,7140,0,0,2464,15088,500,14588,1,4,0,1,1,1,1,52,0.7088090957679413,0.05288560963213516,0,0,0,1
CLAIM00006403,0,,胡娟,18971535361,广州市和平区中山路831号,6217888386287401,宣武医院,43,女,退休人员,西北,离异,19,211386,侧面碰撞,2023-03-24,春,日间,雾,3,轿车,180294,交强险,10778,2,3,36186,0,0,21794,0,0,7521,29315,0,29315,3,4,0,0,1,1,0,7,2.719892373353127,0.16259553839839375,0,0,0,2
CLAIM00000937,0,,朱明芳,15135149177,西安市福田区建设路468号,6226459794373090,宣武医院,85,男,服务业,华东,离异,61,198323,侧面碰撞,2023-10-26,冬,早高峰,雨,2,SUV,221479,交强险,8060,1,2,12268,0,5629,28238,0,0,6529,40396,500,39896,1,1,1,1,0,1,0,19,4.949875930521092,0.1823920100777049,0,0,0,0
CLAIM00002266,0,,周明洋,13746674532,武汉市天河区建设路585号,6228639590564033,北京协和医院,26,男,技术工人,华中,丧偶,7,130753,行人事故,2023-01-27,春,日间,雪,7,SUV,84121,交强险,3383,1,1,11472,0,0,1912,1,6110,10683,18705,5000,13705,1,0,0,1,1,0,0,57,4.0511380431569615,0.22235826963540614,0,0,0,1
CLAIM00000825,0,,黄强,13814501490,西安市海淀区文化路229号,6225357860334703,北京协和医院,53,男,学生,华南,已婚,33,155932,火灾,2023-12-21,冬,晚高峰,晴,5,客车,187971,综合险,12462,2,2,25906,0,9394,24194,1,11775,3193,48556,2000,46556,2,3,0,1,0,1,0,34,3.7358369443107047,0.2583164424299493,0,0,1,2
CLAIM00007275,0,,杨艳杰,15838033153,北京市天河区建设路185号,6217747884949068,瑞金医院,50,女,医疗工作者,华北,丧偶,24,281262,单 vehicle 事故,2023-02-25,春,早高峰,雪,6,新能源汽车,140619,商业险-基本,9103,2,2,17884,0,3834,13810,0,0,7782,25426,500,24926,13,4,0,1,0,1,1,22,2.738218169834121,0.1808148258770152,0,0,0,1
CLAIM00001390,0,,张明,15046556873,上海市和平区建设路196号,6227682384443923,北京协和医院,34,男,服务业,华北,未婚,11,196929,自然灾害,2023-04-03,夏,日间,雾,6,客车,195018,交强险,13484,3,0,0,0,10416,20864,1,3382,3567,38229,500,37729,3,0,0,1,0,1,0,44,2.7980569563927618,0.19602805894840478,0,0,0,1
CLAIM00003565,0,,王霞涛,15143195693,郑州市武侯区珠江路85号,6228658149742724,北京协和医院,44,男,服务业,华中,丧偶,23,56692,单 vehicle 事故,2023-03-20,春,日间,冰雹,5,新能源汽车,310279,商业险-基本,9272,3,1,10916,0,8937,19019,1,9129,1646,38731,0,38731,12,3,1,0,0,0,0,34,4.177200172562554,0.12482636594806609,0,0,0,1
